university_id,university_name,country,region,year,subject_area,total_students,international_students,academic_staff,student_faculty_ratio,international_student_pct,publications_count,citations_count,academic_reputation_score,employer_reputation_score,faculty_student_score,citations_per_faculty,intl_faculty_ratio,sustainability_score,employment_outcomes_score,the_teaching_score,the_research_environment,the_research_quality,the_industry_score,the_international_outlook,raw_overall_score,source_qs,source_the,rank
UNIV_434861,University of Munich,Italy,Europe,2020,Arts & Humanities,27206,7862,1689,16.6,27.4,1431,4579,85.6,83.0,53.5,15.0,34.2,82.8,76.4,70,82.8,20.0,52.3,41.1,82.6,QS World University Rankings,Times Higher Education World University Rankings,33
UNIV_434861,University of Munich,Italy,Europe,2021,Arts & Humanities,27206,7862,1689,16.7,27.4,1045,3500,87.9,89.2,53.2,15.0,34.2,78.3,90.9,71,86.8,20.0,62.0,41.1,84.8,QS World University Rankings,Times Higher Education World University Rankings,17
UNIV_434861,University of Munich,Italy,Europe,2022,Arts & Humanities,27206,7862,1689,16.3,28.1,2014,7049,88.6,86.5,54.4,15.0,35.1,87.4,83.1,72,88.1,20.0,72.3,42.2,85.5,QS World University Rankings,Times Higher Education World University Rankings,21
UNIV_434861,University of Munich,Italy,Europe,2023,Arts & Humanities,27206,7862,1689,16.1,28.6,1598,5832,90.1,90.4,54.9,15.0,35.8,86.7,81.8,72,89.6,20.0,62.8,42.9,87.0,QS World University Rankings,Times Higher Education World University Rankings,20
UNIV_434861,University of Munich,Italy,Europe,2024,Arts & Humanities,27206,7862,1689,16.1,28.7,1824,6931,91.3,88.2,54.9,15.0,35.9,87.9,87.6,73,90.3,20.0,41.2,43.0,88.1,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_218624,Rio de Janeiro Central University,United Kingdom,Europe,2020,Engineering & Technology,42447,13752,2133,20.4,30.7,893,2857,83.3,80.8,42.9,15.0,38.4,84.4,77.0,63,78.8,20.0,92.1,46.0,82.1,QS World University Rankings,Times Higher Education World University Rankings,54
UNIV_218624,Rio de Janeiro Central University,United Kingdom,Europe,2021,Engineering & Technology,42447,13752,2133,20.3,31.2,1323,4432,86.3,87.6,43.2,15.0,39.0,73.6,79.6,65,84.8,20.0,48.8,46.8,85.1,QS World University Rankings,Times Higher Education World University Rankings,13
UNIV_218624,Rio de Janeiro Central University,United Kingdom,Europe,2022,Engineering & Technology,42447,13752,2133,20.2,31.5,1260,4410,86.5,80.4,43.4,15.0,39.4,76.0,79.3,65,86.9,20.0,64.9,47.2,85.3,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_218624,Rio de Janeiro Central University,United Kingdom,Europe,2023,Engineering & Technology,42447,13752,2133,20.0,32.0,1072,3912,87.8,86.5,44.0,15.0,40.0,86.4,84.1,66,85.3,20.0,46.5,48.0,86.6,QS World University Rankings,Times Higher Education World University Rankings,30
UNIV_218624,Rio de Janeiro Central University,United Kingdom,Europe,2024,Engineering & Technology,42447,13752,2133,19.9,32.6,1095,4161,89.1,89.9,44.3,15.0,40.8,,90.8,67,87.6,20.0,68.1,48.9,87.9,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_622393,Incheon University of Arts and Sciences,Sweden,Europe,2020,Arts & Humanities,17830,6561,905,20.3,35.1,1900,6080,82.7,77.3,43.2,15.0,43.9,79.4,74.8,63,80.0,20.0,43.9,52.7,83.5,QS World University Rankings,Times Higher Education World University Rankings,14
UNIV_622393,Incheon University of Arts and Sciences,Sweden,Europe,2021,Arts & Humanities,17830,6561,905,20.1,35.7,1835,6147,82.8,78.2,43.7,15.0,44.6,73.1,73.6,63,78.7,20.0,94.9,53.6,83.6,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_622393,Incheon University of Arts and Sciences,Sweden,Europe,2022,Arts & Humanities,17830,6561,905,19.8,35.8,2107,7374,85.3,84.3,44.6,15.0,44.8,75.8,83.8,65,82.5,20.0,72.5,53.7,86.1,QS World University Rankings,Times Higher Education World University Rankings,13
UNIV_622393,Incheon University of Arts and Sciences,Sweden,Europe,2023,Arts & Humanities,17830,6561,905,19.9,36.4,2552,9314,85.7,82.8,44.3,18.5,45.5,82.2,82.2,65,86.6,20.0,45.7,54.6,86.5,QS World University Rankings,Times Higher Education World University Rankings,36
UNIV_622393,Incheon University of Arts and Sciences,Sweden,Europe,2024,Arts & Humanities,17830,6561,905,19.5,36.7,3021,11479,87.7,85.0,45.4,22.8,45.9,85.9,86.7,67,85.9,21.7,51.5,55.1,88.5,QS World University Rankings,Times Higher Education World University Rankings,15
UNIV_892969,Royal Miami University,United Kingdom,Europe,2020,Natural Sciences,14025,5638,607,23.6,38.3,1250,4000,84.4,84.7,33.9,15.0,47.9,82.3,78.9,59,81.7,20.0,94.5,57.4,82.4,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_892969,Royal Miami University,United Kingdom,Europe,2021,Natural Sciences,14025,5638,607,23.7,38.7,1946,6519,86.1,87.2,33.6,19.3,48.4,82.7,87.4,60,87.4,20.0,71.9,58.1,84.1,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_892969,Royal Miami University,United Kingdom,Europe,2022,Natural Sciences,14025,5638,607,23.5,39.0,1074,3759,87.3,82.2,34.2,15.0,48.8,73.4,80.7,61,83.8,20.0,67.5,58.5,85.3,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_892969,Royal Miami University,United Kingdom,Europe,2023,Natural Sciences,14025,5638,607,23.2,40.1,1616,5898,89.3,88.2,35.0,17.5,50.1,82.9,81.5,62,84.4,20.0,49.4,60.2,87.2,QS World University Rankings,Times Higher Education World University Rankings,17
UNIV_892969,Royal Miami University,United Kingdom,Europe,2024,Natural Sciences,14025,5638,607,23.3,40.3,1469,5582,89.7,84.6,34.8,16.6,50.4,86.5,78.9,62,90.3,20.0,44.6,60.4,87.6,QS World University Rankings,Times Higher Education World University Rankings,44
UNIV_884061,University of Austin,United Kingdom,Europe,2020,Natural Sciences,36606,9920,1978,18.9,25.0,2053,6569,85.8,85.6,47.1,15.0,31.2,86.1,77.5,66,87.0,20.0,73.5,37.5,82.8,QS World University Rankings,Times Higher Education World University Rankings,26
UNIV_884061,University of Austin,United Kingdom,Europe,2021,Natural Sciences,36606,9920,1978,19.1,26.0,1392,4663,87.0,84.4,46.5,15.0,32.5,80.3,76.2,67,82.9,20.0,75.3,39.0,83.9,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_884061,University of Austin,United Kingdom,Europe,2022,Natural Sciences,36606,9920,1978,18.8,26.5,2017,7059,88.4,85.1,47.4,15.0,33.1,81.0,85.5,68,88.6,20.0,44.6,39.8,85.3,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_884061,University of Austin,United Kingdom,Europe,2023,Natural Sciences,36606,9920,1978,18.6,26.8,1754,6402,89.3,89.3,47.9,15.0,33.5,77.3,85.1,69,84.1,20.0,48.3,40.2,86.2,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_884061,University of Austin,United Kingdom,Europe,2024,Natural Sciences,36606,9920,1978,18.5,27.0,1777,6752,91.4,84.4,48.2,15.0,33.8,85.9,77.4,70,92.8,20.0,91.3,40.5,88.2,QS World University Rankings,Times Higher Education World University Rankings,22
UNIV_799652,State Valparaiso University,Spain,Europe,2020,Social Sciences & Management,16343,5197,996,17.0,30.0,1356,4339,85.8,79.4,52.4,15.0,37.5,75.7,72.2,69,83.3,20.0,76.8,45.0,82.4,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_799652,State Valparaiso University,Spain,Europe,2021,Social Sciences & Management,16343,5197,996,16.8,30.3,450,1507,87.8,81.8,53.0,15.0,37.9,85.4,74.9,70,86.7,20.0,58.9,45.5,84.4,QS World University Rankings,Times Higher Education World University Rankings,20
UNIV_799652,State Valparaiso University,Spain,Europe,2022,Social Sciences & Management,16343,5197,996,16.5,30.7,2006,7021,88.6,87.8,53.8,15.0,38.4,80.7,82.2,71,87.2,20.0,76.8,46.0,85.1,QS World University Rankings,Times Higher Education World University Rankings,37
UNIV_799652,State Valparaiso University,Spain,Europe,2023,Social Sciences & Management,16343,5197,996,16.7,31.3,1756,6409,89.8,92.1,53.2,15.0,39.1,74.6,87.5,72,88.6,20.0,48.1,47.0,86.3,QS World University Rankings,Times Higher Education World University Rankings,42
UNIV_799652,State Valparaiso University,Spain,Europe,2024,Social Sciences & Management,16343,5197,996,16.5,32.0,2243,8523,91.7,91.7,53.8,15.4,40.0,90.6,83.2,73,90.6,20.0,71.3,48.0,88.1,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_913815,Lund International University,Germany,Europe,2020,Social Sciences & Management,9319,2674,454,21.0,27.0,1936,6195,84.1,83.8,41.2,24.6,33.8,77.9,84.0,63,81.4,23.4,54.7,40.5,82.5,QS World University Rankings,Times Higher Education World University Rankings,42
UNIV_913815,Lund International University,Germany,Europe,2021,Social Sciences & Management,9319,2674,454,21.0,27.2,284,951,85.3,88.5,41.2,15.0,34.0,83.1,84.1,63,85.0,20.0,95.0,40.8,83.7,QS World University Rankings,Times Higher Education World University Rankings,39
UNIV_913815,Lund International University,Germany,Europe,2022,Social Sciences & Management,9319,2674,454,20.9,28.0,1287,4504,87.4,90.4,41.5,17.9,35.0,76.5,86.8,64,86.9,20.0,53.6,42.0,85.7,QS World University Rankings,Times Higher Education World University Rankings,18
UNIV_913815,Lund International University,Germany,Europe,2023,Social Sciences & Management,9319,2674,454,20.6,28.4,92,335,88.6,87.1,42.3,15.0,35.5,81.7,83.5,65,85.4,20.0,48.7,42.6,86.9,QS World University Rankings,Times Higher Education World University Rankings,21
UNIV_913815,Lund International University,Germany,Europe,2024,Social Sciences & Management,9319,2674,454,20.4,28.8,1566,5950,88.8,91.8,42.9,23.6,36.0,86.6,86.2,66,85.5,22.4,68.8,43.2,87.2,QS World University Rankings,Times Higher Education World University Rankings,59
UNIV_324369,Kharagpur University of Engineering,Belgium,Europe,2020,Social Sciences & Management,10928,4480,490,22.9,39.5,2222,7110,82.6,78.1,35.9,26.1,49.4,79.9,79.5,59,78.1,24.8,55.6,59.2,83.2,QS World University Rankings,Times Higher Education World University Rankings,17
UNIV_324369,Kharagpur University of Engineering,Belgium,Europe,2021,Social Sciences & Management,10928,4480,490,22.9,39.5,1901,6368,82.3,84.7,35.9,23.4,49.4,73.7,81.7,59,81.6,22.2,68.7,59.2,82.8,QS World University Rankings,Times Higher Education World University Rankings,72
UNIV_324369,Kharagpur University of Engineering,Belgium,Europe,2022,Social Sciences & Management,10928,4480,490,22.3,40.0,1758,6153,84.6,85.9,37.6,22.6,50.0,85.4,78.7,61,80.1,21.5,89.9,60.0,85.2,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_324369,Kharagpur University of Engineering,Belgium,Europe,2023,Social Sciences & Management,10928,4480,490,22.5,40.6,3114,11366,86.0,84.7,37.0,41.8,50.8,88.4,77.2,62,82.5,39.7,62.4,60.9,86.5,QS World University Rankings,Times Higher Education World University Rankings,36
UNIV_324369,Kharagpur University of Engineering,Belgium,Europe,2024,Social Sciences & Management,10928,4480,490,22.3,40.8,2459,9344,87.1,89.7,37.6,34.3,51.0,82.7,81.8,62,85.1,32.6,60.7,61.2,87.7,QS World University Rankings,Times Higher Education World University Rankings,39
UNIV_398951,Lima University of Humanities,United Kingdom,Europe,2020,Engineering & Technology,29373,8371,1769,17.2,26.7,595,1904,81.5,79.6,51.8,15.0,33.4,85.6,73.1,67,77.8,20.0,84.4,40.0,82.2,QS World University Rankings,Times Higher Education World University Rankings,53
UNIV_398951,Lima University of Humanities,United Kingdom,Europe,2021,Engineering & Technology,29373,8371,1769,16.9,27.0,1204,4033,83.4,84.3,52.7,15.0,33.8,82.3,85.2,68,83.6,20.0,49.9,40.5,84.1,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_398951,Lima University of Humanities,United Kingdom,Europe,2022,Engineering & Technology,29373,8371,1769,17.0,27.8,1115,3902,84.6,83.7,52.4,15.0,34.8,80.5,81.7,68,81.5,20.0,50.0,41.7,85.4,QS World University Rankings,Times Higher Education World University Rankings,22
UNIV_398951,Lima University of Humanities,United Kingdom,Europe,2023,Engineering & Technology,29373,8371,1769,16.6,28.2,209,762,86.1,87.0,53.5,15.0,35.2,80.4,83.4,70,83.7,20.0,75.8,42.3,86.9,QS World University Rankings,Times Higher Education World University Rankings,21
UNIV_398951,Lima University of Humanities,United Kingdom,Europe,2024,Engineering & Technology,29373,8371,1769,16.6,28.5,1089,4138,87.8,86.4,53.5,15.0,35.6,88.5,85.0,71,88.8,20.0,79.4,42.8,88.6,QS World University Rankings,Times Higher Education World University Rankings,13
UNIV_605410,Central Cordoba University,Germany,Europe,2020,Engineering & Technology,44921,16216,2722,17.2,34.2,1211,3875,84.9,81.4,51.8,15.0,42.8,83.7,82.1,68,81.3,20.0,74.4,51.3,83.1,QS World University Rankings,Times Higher Education World University Rankings,19
UNIV_605410,Central Cordoba University,Germany,Europe,2021,Engineering & Technology,44921,16216,2722,17.1,34.7,-35,-117,86.4,80.3,52.1,15.0,43.4,82.0,81.2,69,87.1,20.0,43.7,52.1,84.5,QS World University Rankings,Times Higher Education World University Rankings,19
UNIV_605410,Central Cordoba University,Germany,Europe,2022,Engineering & Technology,44921,16216,2722,16.8,35.1,953,3335,86.7,87.9,53.0,15.0,43.9,84.7,79.6,70,87.7,20.0,52.5,52.7,84.8,QS World University Rankings,Times Higher Education World University Rankings,50
UNIV_605410,Central Cordoba University,Germany,Europe,2023,Engineering & Technology,44921,16216,2722,16.6,35.8,1836,6701,89.2,92.1,53.5,15.0,44.8,84.4,90.6,71,87.6,20.0,85.9,53.7,87.3,QS World University Rankings,Times Higher Education World University Rankings,15
UNIV_605410,Central Cordoba University,Germany,Europe,2024,Engineering & Technology,44921,16216,2722,16.4,36.1,453,1721,89.9,85.6,54.1,15.0,45.1,74.9,84.4,72,90.5,20.0,61.7,54.2,88.0,QS World University Rankings,Times Higher Education World University Rankings,28
UNIV_429948,University of Heidelberg,Finland,Europe,2020,Social Sciences & Management,28876,7969,1604,18.6,25.5,1187,3798,84.2,84.0,47.9,15.0,31.9,86.2,79.4,66,84.3,20.0,72.9,38.2,83.4,QS World University Rankings,Times Higher Education World University Rankings,15
UNIV_429948,University of Heidelberg,Finland,Europe,2021,Social Sciences & Management,28876,7969,1604,18.5,26.4,859,2877,84.7,78.4,48.2,15.0,33.0,73.6,71.3,66,85.3,20.0,40.6,39.6,83.9,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_429948,University of Heidelberg,Finland,Europe,2022,Social Sciences & Management,28876,7969,1604,18.3,26.9,916,3206,86.0,86.1,48.8,15.0,33.6,80.7,77.9,67,85.4,20.0,86.3,40.3,85.2,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_429948,University of Heidelberg,Finland,Europe,2023,Social Sciences & Management,28876,7969,1604,18.2,27.3,1440,5256,86.9,83.3,49.0,15.0,34.1,73.5,83.4,68,88.2,20.0,76.1,41.0,86.2,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_429948,University of Heidelberg,Finland,Europe,2024,Social Sciences & Management,28876,7969,1604,18.1,27.4,710,2698,88.7,83.2,49.3,15.0,34.2,89.2,77.8,69,89.1,20.0,90.6,41.1,87.9,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_179377,Metropolitan Houston University,United Kingdom,Europe,2020,Engineering & Technology,23817,6906,1013,24.3,27.1,914,2924,76.5,76.1,32.0,15.0,33.9,72.8,76.2,54,73.1,20.0,91.3,40.7,82.7,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_179377,Metropolitan Houston University,United Kingdom,Europe,2021,Engineering & Technology,23817,6906,1013,23.9,27.5,767,2569,77.9,74.6,33.1,15.0,34.4,84.2,72.1,56,78.7,20.0,56.9,41.2,84.2,QS World University Rankings,Times Higher Education World University Rankings,23
UNIV_179377,Metropolitan Houston University,United Kingdom,Europe,2022,Engineering & Technology,23817,6906,1013,23.8,28.3,900,3150,78.5,76.8,33.4,15.0,35.4,78.2,72.1,56,78.1,20.0,51.9,42.5,84.9,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_179377,Metropolitan Houston University,United Kingdom,Europe,2023,Engineering & Technology,23817,6906,1013,23.9,28.6,550,2007,79.7,74.0,33.1,15.0,35.8,88.2,69.1,56,78.8,20.0,93.9,42.9,86.2,QS World University Rankings,Times Higher Education World University Rankings,45
UNIV_179377,Metropolitan Houston University,United Kingdom,Europe,2024,Engineering & Technology,23817,6906,1013,23.4,29.1,1179,4480,81.9,83.2,34.5,15.0,36.4,75.8,81.9,58,77.1,20.0,87.4,43.7,88.5,QS World University Rankings,Times Higher Education World University Rankings,15
UNIV_409158,Bologna Federal University,Germany,Europe,2020,Life Sciences & Medicine,13832,3914,864,16.4,26.6,4451,14243,77.8,75.9,54.1,29.7,33.2,75.4,72.3,66,75.4,28.2,71.1,39.9,82.7,QS World University Rankings,Times Higher Education World University Rankings,29
UNIV_409158,Bologna Federal University,Germany,Europe,2021,Life Sciences & Medicine,13832,3914,864,16.6,27.0,2662,8917,78.8,72.7,53.5,18.6,33.8,82.6,70.2,66,75.1,20.0,85.0,40.5,83.8,QS World University Rankings,Times Higher Education World University Rankings,36
UNIV_409158,Bologna Federal University,Germany,Europe,2022,Life Sciences & Medicine,13832,3914,864,16.3,27.2,2824,9884,80.3,82.5,54.4,20.6,34.0,83.3,81.6,67,80.9,20.0,43.0,40.8,85.3,QS World University Rankings,Times Higher Education World University Rankings,24
UNIV_409158,Bologna Federal University,Germany,Europe,2023,Life Sciences & Medicine,13832,3914,864,16.2,28.1,3987,14552,82.0,76.3,54.6,30.3,35.1,87.0,73.7,68,83.3,28.8,50.1,42.2,87.2,QS World University Rankings,Times Higher Education World University Rankings,17
UNIV_409158,Bologna Federal University,Germany,Europe,2024,Life Sciences & Medicine,13832,3914,864,16.1,28.4,3234,12289,82.5,83.1,54.9,25.6,35.5,88.8,83.3,69,78.1,24.3,58.9,42.6,87.7,QS World University Rankings,Times Higher Education World University Rankings,39
